"","Metric","Date","AvgC","AvgT","StdC","StdT","NC","NT"
"11221","GenericDisambiguationAnswerIsNotStableRateV3",2016-08-05,0.000871032,0.000992408,0.027987224,0.029711729,221548,223180
"11222","GenericDisambiguationAnswerIsNotStableRateV3",2016-08-06,0.00080054,0.000812279,0.026616959,0.027034827,157834,157878
"11223","GenericDisambiguationAnswerIsNotStableRateV3",2016-08-07,0.000818297,0.000977354,0.027121929,0.029683457,173599,173419
"11224","GenericDisambiguationAnswerIsNotStableRateV3",2016-08-08,0.000924879,0.00090335,0.028822641,0.028344724,272220,272446
"11225","GenericDisambiguationAnswerIsNotStableRateV3",2016-08-09,0.001070016,0.001042069,0.030521093,0.03018113,265040,264762
"11226","GenericDisambiguationAnswerIsNotStableRateV3",2016-08-10,0.000986079,0.001129986,0.029297136,0.031541438,260248,261190
"11227","GenericDisambiguationAnswerIsNotStableRateV3",2016-08-11,0.001167689,0.001050276,0.032263383,0.030892038,257098,257264
"11228","GenericDisambiguationAnswerIsNotStableRateV3",2016-08-12,0.001016783,0.001170749,0.030303664,0.03272328,237511,238503
"11229","HAS_ANID",2016-07-30,0.286434628,0.286591498,0.452095071,0.452169141,1686301,1685535
"11230","HAS_ANID",2016-07-31,0.296700903,0.296319332,0.456803675,0.456633667,1730898,1731642
"11231","HAS_ANID",2016-08-01,0.244489641,0.244252782,0.42978428,0.429643377,2616209,2618267
"11232","HAS_ANID",2016-08-02,0.242672751,0.242551334,0.428698912,0.428626008,2601215,2601808
"11233","HAS_ANID",2016-08-03,0.242874115,0.24279402,0.428819718,0.428771682,2579048,2577304
"11234","HAS_ANID",2016-08-04,0.249484683,0.249696941,0.432714854,0.432837669,2699308,2698319
"11235","HAS_ANID",2016-08-05,0.253054313,0.253031774,0.434761889,0.434749086,2606887,2609858
"11236","HAS_ANID",2016-08-06,0.300382087,0.299552389,0.45842426,0.458062079,1849581,1850491
"11237","HAS_ANID",2016-08-07,0.308105674,0.308227103,0.461710594,0.461761043,2031540,2031116
"11238","HAS_ANID",2016-08-08,0.250295793,0.250122903,0.433183414,0.433083707,3067179,3071534
"11239","HAS_ANID",2016-08-09,0.24830208,0.247918852,0.432028031,0.431804536,2999552,2999667
"11240","HAS_ANID",2016-08-10,0.248323505,0.248149851,0.432040512,0.431939306,3020886,3020433
"11241","HAS_ANID",2016-08-11,0.247716867,0.247504536,0.431686557,0.431562398,2967085,2969788
"11242","HAS_ANID",2016-08-12,0.250396181,0.250316592,0.433241273,0.43319541,2791656,2793814
"11243","HAS_MSIP",2016-07-30,0,0,0,0,1686301,1685535
"11244","HAS_MSIP",2016-07-31,0,0,0,0,1730898,1731642
"11245","HAS_MSIP",2016-08-01,0,0,0,0,2616209,2618267
"11246","HAS_MSIP",2016-08-02,0,0,0,0,2601215,2601808
"11247","HAS_MSIP",2016-08-03,0,0,0,0,2579048,2577304
"11248","HAS_MSIP",2016-08-04,0,0,0,0,2699308,2698319
"11249","HAS_MSIP",2016-08-05,0,0,0,0,2606887,2609858
"11250","HAS_MSIP",2016-08-06,0,0,0,0,1849581,1850491
"11251","HAS_MSIP",2016-08-07,0,0,0,0,2031540,2031116
"11252","HAS_MSIP",2016-08-08,0,0,0,0,3067179,3071534
"11253","HAS_MSIP",2016-08-09,0,0,0,0,2999552,2999667
"11254","HAS_MSIP",2016-08-10,0,0,0,0,3020886,3020433
"11255","HAS_MSIP",2016-08-11,0,0,0,0,2967085,2969788
"11256","HAS_MSIP",2016-08-12,0,0,0,0,2791656,2793814
"11257","HAS_NEWCID",2016-07-30,0.217134426,0.217194541,0.412295001,0.412336238,1686301,1685535
"11258","HAS_NEWCID",2016-07-31,0.208902547,0.20919451,0.406524745,0.406733651,1730898,1731642
"11259","HAS_NEWCID",2016-08-01,0.215342123,0.215465039,0.411059555,0.411144646,2616209,2618267
"11260","HAS_NEWCID",2016-08-02,0.213679377,0.213958909,0.409903117,0.41009823,2601215,2601808
"11261","HAS_NEWCID",2016-08-03,0.21731352,0.217125337,0.412417774,0.412288723,2579048,2577304
"11262","HAS_NEWCID",2016-08-04,0.201903969,0.201674821,0.401420996,0.401250728,2699308,2698319
"11263","HAS_NEWCID",2016-08-05,0.196117438,0.196470459,0.397058496,0.397328426,2606887,2609858
"11264","HAS_NEWCID",2016-08-06,0.200065312,0.201129322,0.400049084,0.400844614,1849581,1850491
"11265","HAS_NEWCID",2016-08-07,0.191383876,0.191289912,0.3933906,0.393316866,2031540,2031116
"11266","HAS_NEWCID",2016-08-08,0.197687843,0.197714237,0.39825546,0.398275494,3067179,3071534
"11267","HAS_NEWCID",2016-08-09,0.199806838,0.199565485,0.399855122,0.399673811,2999552,2999667
"11268","HAS_NEWCID",2016-08-10,0.198638082,0.197838522,0.398974995,0.398369795,3020886,3020433
"11269","HAS_NEWCID",2016-08-11,0.198627609,0.198409785,0.398967086,0.398802452,2967085,2969788
"11270","HAS_NEWCID",2016-08-12,0.19861652,0.198547577,0.398958713,0.398906623,2791656,2793814
"11271","HasAdult",2016-07-30,0.197524641,0.195751497,1.396632141,1.401530246,1686301,1685535
"11272","HasAdult",2016-07-31,0.195068109,0.193944245,1.433857611,1.33541899,1730898,1731642
"11273","HasAdult",2016-08-01,0.131388586,0.131934978,1.112642285,1.123273078,2616209,2618267
"11274","HasAdult",2016-08-02,0.127476199,0.12843146,1.089413036,1.086826662,2601215,2601808
"11275","HasAdult",2016-08-03,0.128051514,0.127816121,1.057948598,1.085542739,2579048,2577304
"11276","HasAdult",2016-08-04,0.129851429,0.131866914,1.073293514,1.149051303,2699308,2698319
"11277","HasAdult",2016-08-05,0.1375518,0.139467741,1.151297446,1.187033311,2606887,2609858
"11278","HasAdult",2016-08-06,0.195298286,0.199774546,1.393348242,1.497068117,1849581,1850491
"11279","HasAdult",2016-08-07,0.190573161,0.192276561,1.361109748,1.375012225,2031540,2031116
"11280","HasAdult",2016-08-08,0.128078929,0.128658188,1.102903041,1.124492598,3067179,3071534
"11281","HasAdult",2016-08-09,0.127692735,0.126521377,1.109099682,1.093717802,2999552,2999667
"11282","HasAdult",2016-08-10,0.126886284,0.127040726,1.114118282,1.108373828,3020886,3020433
"11283","HasAdult",2016-08-11,0.130495756,0.129931834,1.072757365,1.093883835,2967085,2969788
"11284","HasAdult",2016-08-12,0.135952639,0.135021515,1.147807336,1.166633162,2791656,2793814
"11285","HeaderQueryFormulationRegionItemCTR",2016-07-30,0.010324454,0.010705854,0.083563332,0.085620295,312768,313138
"11286","HeaderQueryFormulationRegionItemCTR",2016-07-31,0.01013145,0.01041729,0.082601862,0.084095293,325210,325029
"11287","HeaderQueryFormulationRegionItemCTR",2016-08-01,0.009703004,0.009818892,0.081908664,0.082257078,533032,533581
"11288","HeaderQueryFormulationRegionItemCTR",2016-08-02,0.009756298,0.009640462,0.0822672,0.08143509,529498,528671
"11289","HeaderQueryFormulationRegionItemCTR",2016-08-03,0.009561795,0.00950979,0.081537443,0.081023399,520718,520146
"11290","HeaderQueryFormulationRegionItemCTR",2016-08-04,0.009327763,0.009399818,0.080309287,0.080767561,541158,541294
"11291","HeaderQueryFormulationRegionItemCTR",2016-08-05,0.009464917,0.009491897,0.081032721,0.080992506,518107,519626
"11292","HeaderQueryFormulationRegionItemCTR",2016-08-06,0.00992992,0.010136717,0.08233914,0.082802284,344613,345806
"11293","HeaderQueryFormulationRegionItemCTR",2016-08-07,0.010462951,0.010295449,0.084564306,0.083532514,380153,379083
"11294","HeaderQueryFormulationRegionItemCTR",2016-08-08,0.0094939,0.009579717,0.080899588,0.081561111,631282,630939
"11295","HeaderQueryFormulationRegionItemCTR",2016-08-09,0.009411225,0.009599797,0.080538058,0.081531077,612836,614919
"11296","HeaderQueryFormulationRegionItemCTR",2016-08-10,0.00932025,0.009641489,0.080353875,0.081903676,612444,613318
"11297","HeaderQueryFormulationRegionItemCTR",2016-08-11,0.009481242,0.009143446,0.081539165,0.079216612,597112,599116
"11298","HeaderQueryFormulationRegionItemCTR",2016-08-12,0.009354017,0.009269944,0.080464927,0.080358783,551236,553150
"11299","HeaderRegionItemCTR",2016-07-30,0.042927428,0.042793929,0.170132062,0.169445417,1407702,1406839
"11300","HeaderRegionItemCTR",2016-07-31,0.04308344,0.043166222,0.169817925,0.169847506,1436868,1439107
"11301","HeaderRegionItemCTR",2016-08-01,0.035368334,0.035348139,0.152758931,0.152705796,2253645,2254877
"11302","HeaderRegionItemCTR",2016-08-02,0.035602341,0.035589454,0.153088074,0.153201271,2239865,2239746
"11303","HeaderRegionItemCTR",2016-08-03,0.035356724,0.035507167,0.152781873,0.15303815,2225599,2224612
"11304","HeaderRegionItemCTR",2016-08-04,0.036166687,0.036191805,0.154450462,0.15448993,2318116,2317826
"11305","HeaderRegionItemCTR",2016-08-05,0.036331595,0.036527118,0.154905183,0.155327059,2236118,2239654
"11306","HeaderRegionItemCTR",2016-08-06,0.043033698,0.043317726,0.16975615,0.170439006,1538278,1540071
"11307","HeaderRegionItemCTR",2016-08-07,0.043338976,0.043087586,0.170155575,0.169651295,1681711,1681277
"11308","HeaderRegionItemCTR",2016-08-08,0.035235664,0.03522324,0.15217606,0.152172074,2638782,2642607
"11309","HeaderRegionItemCTR",2016-08-09,0.035622761,0.035465721,0.152932258,0.15243753,2583170,2583078
"11310","HeaderRegionItemCTR",2016-08-10,0.035463468,0.035391053,0.15272516,0.152431998,2596830,2597201
"11311","HeaderRegionItemCTR",2016-08-11,0.035597548,0.035652862,0.153218647,0.153328531,2553046,2555326
"11312","HeaderRegionItemCTR",2016-08-12,0.036161909,0.036071287,0.154635155,0.154218026,2397107,2398638
"11313","HeaderRegionPageCTR_AllQueryEngagement",2016-07-30,0.043633138,0.043513772,0.172363121,0.171715526,1400023,1399150
"11314","HeaderRegionPageCTR_AllQueryEngagement",2016-07-31,0.043790984,0.043874816,0.172055832,0.172075193,1428657,1430855
"11315","HeaderRegionPageCTR_AllQueryEngagement",2016-08-01,0.035855307,0.035803052,0.154519262,0.154350943,2243454,2244708
"11316","HeaderRegionPageCTR_AllQueryEngagement",2016-08-02,0.036224775,0.03624155,0.155079989,0.155289199,2219949,2219621
"11317","HeaderRegionPageCTR_AllQueryEngagement",2016-08-03,0.035927607,0.036104179,0.154598774,0.154938709,2207500,2206242
"11318","HeaderRegionPageCTR_AllQueryEngagement",2016-08-04,0.036622666,0.036642232,0.156067693,0.156090532,2308661,2308457
"11319","HeaderRegionPageCTR_AllQueryEngagement",2016-08-05,0.036798614,0.037001247,0.156549335,0.156998085,2227604,2230947
"11320","HeaderRegionPageCTR_AllQueryEngagement",2016-08-06,0.043695615,0.043980321,0.171876787,0.172567299,1530784,1532726
"11321","HeaderRegionPageCTR_AllQueryEngagement",2016-08-07,0.044006897,0.043715755,0.172285309,0.171647956,1673942,1673667
"11322","HeaderRegionPageCTR_AllQueryEngagement",2016-08-08,0.035644552,0.035636103,0.153699454,0.153721057,2630029,2633732
"11323","HeaderRegionPageCTR_AllQueryEngagement",2016-08-09,0.036048772,0.035884729,0.154472789,0.153953173,2574308,2574273
"11324","HeaderRegionPageCTR_AllQueryEngagement",2016-08-10,0.035875967,0.035775071,0.154245889,0.153844086,2587576,2588170
"11325","HeaderRegionPageCTR_AllQueryEngagement",2016-08-11,0.03600816,0.036072488,0.154685574,0.154826413,2544461,2546650
"11326","HeaderRegionPageCTR_AllQueryEngagement",2016-08-12,0.036617816,0.036503696,0.156248361,0.155733619,2388602,2390056
"11327","HeaderRegionPageCov_AllQueryEngagement",2016-07-30,0.999834558,0.99984159,0.011178436,0.010888186,1400023,1399150
"11328","HeaderRegionPageCov_AllQueryEngagement",2016-07-31,0.999802603,0.999816553,0.011914174,0.011317984,1428657,1430855
"11329","HeaderRegionPageCov_AllQueryEngagement",2016-08-01,0.999854546,0.999845167,0.009281342,0.009755115,2243454,2244708
"11330","HeaderRegionPageCov_AllQueryEngagement",2016-08-02,0.999814507,0.99982316,0.010901018,0.010712753,2219949,2219621
"11331","HeaderRegionPageCov_AllQueryEngagement",2016-08-03,0.999613183,0.999613722,0.0152239,0.015294485,2207500,2206242
"11332","HeaderRegionPageCov_AllQueryEngagement",2016-08-04,0.999733305,0.999723338,0.012651629,0.012978951,2308661,2308457
"11333","HeaderRegionPageCov_AllQueryEngagement",2016-08-05,0.999857751,0.999858432,0.010560057,0.010574961,2227604,2230947
"11334","HeaderRegionPageCov_AllQueryEngagement",2016-08-06,0.999793695,0.999759987,0.012834446,0.013882836,1530784,1532726
"11335","HeaderRegionPageCov_AllQueryEngagement",2016-08-07,0.999806324,0.999776165,0.012310766,0.0132932,1673942,1673667
"11336","HeaderRegionPageCov_AllQueryEngagement",2016-08-08,0.999866041,0.999868686,0.010366468,0.010262311,2630029,2633732
"11337","HeaderRegionPageCov_AllQueryEngagement",2016-08-09,0.999882224,0.999862922,0.009650466,0.010650248,2574308,2574273
"11338","HeaderRegionPageCov_AllQueryEngagement",2016-08-10,0.999866605,0.999867049,0.010381255,0.010257722,2587576,2588170
"11339","HeaderRegionPageCov_AllQueryEngagement",2016-08-11,0.999866577,0.999874996,0.010376809,0.009897901,2544461,2546650
"11340","HeaderRegionPageCov_AllQueryEngagement",2016-08-12,0.999855304,0.999858429,0.010882666,0.010674185,2388602,2390056
"11341","HeaderScopeBarImagesClickCount",2016-07-30,0.079382625,0.080160898,0.52327016,0.525476576,1686301,1685535
"11342","HeaderScopeBarImagesClickCount",2016-07-31,0.080353088,0.080654084,0.520013722,0.529897334,1730898,1731642
"11343","HeaderScopeBarImagesClickCount",2016-08-01,0.073604594,0.073545211,0.484324832,0.486856276,2616209,2618267
"11344","HeaderScopeBarImagesClickCount",2016-08-02,0.074031558,0.073756019,0.486774288,0.475622071,2601215,2601808
"11345","HeaderScopeBarImagesClickCount",2016-08-03,0.073094413,0.073758858,0.476258366,0.488398283,2579048,2577304
"11346","HeaderScopeBarImagesClickCount",2016-08-04,0.074764347,0.075138262,0.484416517,0.489742323,2699308,2698319
"11347","HeaderScopeBarImagesClickCount",2016-08-05,0.074506106,0.074638927,0.486618302,0.4907489,2606887,2609858
"11348","HeaderScopeBarImagesClickCount",2016-08-06,0.080364688,0.080347864,0.532532258,0.52988171,1849581,1850491
"11349","HeaderScopeBarImagesClickCount",2016-08-07,0.081642498,0.080928416,0.535972332,0.525694594,2031540,2031116
"11350","HeaderScopeBarImagesClickCount",2016-08-08,0.073836904,0.073873836,0.49353688,0.490747746,3067179,3071534
"11351","HeaderScopeBarImagesClickCount",2016-08-09,0.074906186,0.075141674,0.484656638,0.486523081,2999552,2999667
"11352","HeaderScopeBarImagesClickCount",2016-08-10,0.073657199,0.073807298,0.484386992,0.481647257,3020886,3020433
"11353","HeaderScopeBarImagesClickCount",2016-08-11,0.073563784,0.073976661,0.476526217,0.472866581,2967085,2969788
"11354","HeaderScopeBarImagesClickCount",2016-08-12,0.073440639,0.073640192,0.479376015,0.476932089,2791656,2793814
"11355","HeaderScopeBarImagesItemCTR",2016-07-30,0.023708059,0.023791131,0.126248127,0.126189028,1407702,1406840
"11356","HeaderScopeBarImagesItemCTR",2016-07-31,0.023760975,0.023748207,0.125988626,0.125894264,1436867,1439107
"11357","HeaderScopeBarImagesItemCTR",2016-08-01,0.02073456,0.020635805,0.116827378,0.116443428,2253645,2254877
"11358","HeaderScopeBarImagesItemCTR",2016-08-02,0.020905551,0.020927105,0.117172718,0.117217494,2239865,2239746
"11359","HeaderScopeBarImagesItemCTR",2016-08-03,0.020807483,0.020891156,0.117057127,0.116997804,2225599,2224612
"11360","HeaderScopeBarImagesItemCTR",2016-08-04,0.021481313,0.021600898,0.118835265,0.119271494,2318116,2317826
"11361","HeaderScopeBarImagesItemCTR",2016-08-05,0.021320131,0.021423893,0.118375931,0.11867535,2236118,2239655
"11362","HeaderScopeBarImagesItemCTR",2016-08-06,0.023759213,0.023945541,0.125926876,0.126679894,1538278,1540071
"11363","HeaderScopeBarImagesItemCTR",2016-08-07,0.023977064,0.0238852,0.126444481,0.126257344,1681712,1681277
"11364","HeaderScopeBarImagesItemCTR",2016-08-08,0.020518755,0.020538881,0.115918321,0.115956425,2638782,2642607
"11365","HeaderScopeBarImagesItemCTR",2016-08-09,0.021051471,0.021017899,0.11735261,0.117187853,2583169,2583078
"11366","HeaderScopeBarImagesItemCTR",2016-08-10,0.020978612,0.020887636,0.11730795,0.116886967,2596830,2597201
"11367","HeaderScopeBarImagesItemCTR",2016-08-11,0.021182747,0.021204817,0.117961483,0.117941124,2553045,2555326
"11368","HeaderScopeBarImagesItemCTR",2016-08-12,0.021315579,0.021318461,0.118605682,0.118485213,2397106,2398638
"11369","HeaderScopeBarRegionClickCount",2016-07-30,0,0,0,0,1686301,1685535
"11370","HeaderScopeBarRegionClickCount",2016-07-31,0,0,0,0,1730898,1731642
"11371","HeaderScopeBarRegionClickCount",2016-08-01,0,0,0,0,2616209,2618267
"11372","HeaderScopeBarRegionClickCount",2016-08-02,0,0,0,0,2601215,2601808
"11373","HeaderScopeBarRegionClickCount",2016-08-03,0,0,0,0,2579048,2577304
"11374","HeaderScopeBarRegionClickCount",2016-08-04,0,0,0,0,2699308,2698319
"11375","HeaderScopeBarRegionClickCount",2016-08-05,0,0,0,0,2606887,2609858
"11376","HeaderScopeBarRegionClickCount",2016-08-06,0,0,0,0,1849581,1850491
"11377","HeaderScopeBarRegionClickCount",2016-08-07,0,0,0,0,2031540,2031116
"11378","HeaderScopeBarRegionClickCount",2016-08-08,0,0,0,0,3067179,3071534
"11379","HeaderScopeBarRegionClickCount",2016-08-09,0,0,0,0,2999552,2999667
"11380","HeaderScopeBarRegionClickCount",2016-08-10,0,0,0,0,3020886,3020433
"11381","HeaderScopeBarRegionClickCount",2016-08-11,0,0,0,0,2967085,2969788
"11382","HeaderScopeBarRegionClickCount",2016-08-12,0,0,0,0,2791656,2793814
"11383","HeaderScopeBarVideoClickCount",2016-07-30,0.034522307,0.034711827,0.333968396,0.332161488,1686301,1685535
"11384","HeaderScopeBarVideoClickCount",2016-07-31,0.034457259,0.034935628,0.322930367,0.335954616,1730898,1731642
"11385","HeaderScopeBarVideoClickCount",2016-08-01,0.023808878,0.024148798,0.261019963,0.269233299,2616209,2618267
"11386","HeaderScopeBarVideoClickCount",2016-08-02,0.024255204,0.024283883,0.270280468,0.26449319,2601215,2601808
"11387","HeaderScopeBarVideoClickCount",2016-08-03,0.023485022,0.023772516,0.257773607,0.266325687,2579048,2577304
"11388","HeaderScopeBarVideoClickCount",2016-08-04,0.023629019,0.024299573,0.257449618,0.272991708,2699308,2698319
"11389","HeaderScopeBarVideoClickCount",2016-08-05,0.024864906,0.025509817,0.26876416,0.28406071,2606887,2609858
"11390","HeaderScopeBarVideoClickCount",2016-08-06,0.034182877,0.034811301,0.322896194,0.331658915,1849581,1850491
"11391","HeaderScopeBarVideoClickCount",2016-08-07,0.03474064,0.034465289,0.324226496,0.336537019,2031540,2031116
"11392","HeaderScopeBarVideoClickCount",2016-08-08,0.024501341,0.024559715,0.267700401,0.265151628,3067179,3071534
"11393","HeaderScopeBarVideoClickCount",2016-08-09,0.023979914,0.023888318,0.261700146,0.261984834,2999552,2999667
"11394","HeaderScopeBarVideoClickCount",2016-08-10,0.023423261,0.023664488,0.259587011,0.268274127,3020886,3020433
"11395","HeaderScopeBarVideoClickCount",2016-08-11,0.023458377,0.023646806,0.26371154,0.259783486,2967085,2969788
"11396","HeaderScopeBarVideoClickCount",2016-08-12,0.025071857,0.024916118,0.275009288,0.268673444,2791656,2793814
"11397","HeaderScopeBarVideoItemCTR",2016-07-30,0.013208684,0.013154154,0.099923233,0.099493302,1407702,1406840
"11398","HeaderScopeBarVideoItemCTR",2016-07-31,0.013213526,0.013253762,0.099790512,0.099792874,1436867,1439107
"11399","HeaderScopeBarVideoItemCTR",2016-08-01,0.008868947,0.008909073,0.081841362,0.082081228,2253645,2254877
"11400","HeaderScopeBarVideoItemCTR",2016-08-02,0.009008024,0.009067417,0.082391689,0.082834474,2239865,2239746
"11401","HeaderScopeBarVideoItemCTR",2016-08-03,0.008835706,0.0089199,0.081771491,0.082198365,2225599,2224612
